logs__queries__correct,logs__queries__error,logs__users,logs__timestamp,dia,mes,aux,año,time,hora,min
207,3,210,14/8/18 0:45,14,8,18 0:45,18,0:45,0,45
182,4,186,14/8/18 1:00,14,8,18 1:00,18,1:00,1,0
218,1,211,14/8/18 1:15,14,8,18 1:15,18,1:15,1,15
199,5,204,14/8/18 1:30,14,8,18 1:30,18,1:30,1,30
175,2,177,14/8/18 1:45,14,8,18 1:45,18,1:45,1,45
167,3,170,14/8/18 2:00,14,8,18 2:00,18,2:00,2,0
196,0,196,14/8/18 2:15,14,8,18 2:15,18,2:15,2,15
156,3,159,14/8/18 2:30,14,8,18 2:30,18,2:30,2,30
142,1,143,14/8/18 2:45,14,8,18 2:45,18,2:45,2,45
169,1,170,14/8/18 3:00,14,8,18 3:00,18,3:00,3,0
127,2,129,14/8/18 3:15,14,8,18 3:15,18,3:15,3,15
114,0,114,14/8/18 3:30,14,8,18 3:30,18,3:30,3,30
104,1,95,14/8/18 3:45,14,8,18 3:45,18,3:45,3,45
116,0,116,14/8/18 4:00,14,8,18 4:00,18,4:00,4,0
38,0,38,14/8/18 4:15,14,8,18 4:15,18,4:15,4,15
15,0,15,14/8/18 4:30,14,8,18 4:30,18,4:30,4,30
14,0,14,14/8/18 4:45,14,8,18 4:45,18,4:45,4,45
12,0,12,14/8/18 5:00,14,8,18 5:00,18,5:00,5,0
10,0,10,14/8/18 5:15,14,8,18 5:15,18,5:15,5,15
9,0,9,14/8/18 5:30,14,8,18 5:30,18,5:30,5,30
8,0,8,14/8/18 5:45,14,8,18 5:45,18,5:45,5,45
8,0,8,14/8/18 6:00,14,8,18 6:00,18,6:00,6,0
11,0,8,14/8/18 6:15,14,8,18 6:15,18,6:15,6,15
7,0,7,14/8/18 6:34,14,8,18 6:34,18,6:34,6,34
7,0,7,14/8/18 6:45,14,8,18 6:45,18,6:45,6,45
10,0,10,14/8/18 7:00,14,8,18 7:00,18,7:00,7,0
43,0,43,14/8/18 7:15,14,8,18 7:15,18,7:15,7,15
27,0,27,14/8/18 7:30,14,8,18 7:30,18,7:30,7,30
32,0,32,14/8/18 7:45,14,8,18 7:45,18,7:45,7,45
47,0,47,14/8/18 8:00,14,8,18 8:00,18,8:00,8,0
65,0,65,14/8/18 8:15,14,8,18 8:15,18,8:15,8,15
97,1,94,14/8/18 8:30,14,8,18 8:30,18,8:30,8,30
143,1,144,14/8/18 8:45,14,8,18 8:45,18,8:45,8,45
122,1,123,14/8/18 9:00,14,8,18 9:00,18,9:00,9,0
158,0,158,14/8/18 9:15,14,8,18 9:15,18,9:15,9,15
264,1,265,14/8/18 9:30,14,8,18 9:30,18,9:30,9,30
463,9,472,14/8/18 9:45,14,8,18 9:45,18,9:45,9,45
410,6,416,14/8/18 10:00,14,8,18 10:00,18,10:00,10,0
362,5,367,14/8/18 10:15,14,8,18 10:15,18,10:15,10,15
443,5,445,14/8/18 10:30,14,8,18 10:30,18,10:30,10,30
597,12,609,14/8/18 10:45,14,8,18 10:45,18,10:45,10,45
412,13,425,14/8/18 11:00,14,8,18 11:00,18,11:00,11,0
377,7,384,14/8/18 11:15,14,8,18 11:15,18,11:15,11,15
385,6,391,14/8/18 11:30,14,8,18 11:30,18,11:30,11,30
324,5,329,14/8/18 11:45,14,8,18 11:45,18,11:45,11,45
249,4,253,14/8/18 12:00,14,8,18 12:00,18,12:00,12,0
262,7,269,14/8/18 12:15,14,8,18 12:15,18,12:15,12,15
267,8,275,14/8/18 12:30,14,8,18 12:30,18,12:30,12,30
295,4,299,14/8/18 12:45,14,8,18 12:45,18,12:45,12,45
248,3,251,14/8/18 13:00,14,8,18 13:00,18,13:00,13,0
267,3,270,14/8/18 13:15,14,8,18 13:15,18,13:15,13,15
277,5,282,14/8/18 13:30,14,8,18 13:30,18,13:30,13,30
300,0,300,14/8/18 13:45,14,8,18 13:45,18,13:45,13,45
300,1,301,14/8/18 14:00,14,8,18 14:00,18,14:00,14,0
294,1,295,14/8/18 14:15,14,8,18 14:15,18,14:15,14,15
275,1,276,14/8/18 14:30,14,8,18 14:30,18,14:30,14,30
318,2,320,14/8/18 14:45,14,8,18 14:45,18,14:45,14,45
297,0,297,14/8/18 15:00,14,8,18 15:00,18,15:00,15,0
294,2,296,14/8/18 15:15,14,8,18 15:15,18,15:15,15,15
341,1,342,14/8/18 15:30,14,8,18 15:30,18,15:30,15,30
360,1,361,14/8/18 15:45,14,8,18 15:45,18,15:45,15,45
328,2,330,14/8/18 16:00,14,8,18 16:00,18,16:00,16,0
387,0,387,14/8/18 16:15,14,8,18 16:15,18,16:15,16,15
355,8,363,14/8/18 16:30,14,8,18 16:30,18,16:30,16,30
369,6,375,14/8/18 16:45,14,8,18 16:45,18,16:45,16,45
355,3,358,14/8/18 17:00,14,8,18 17:00,18,17:00,17,0
492,13,505,14/8/18 17:15,14,8,18 17:15,18,17:15,17,15
441,8,449,14/8/18 17:30,14,8,18 17:30,18,17:30,17,30
411,3,414,14/8/18 17:45,14,8,18 17:45,18,17:45,17,45
358,3,361,14/8/18 18:00,14,8,18 18:00,18,18:00,18,0
425,8,433,14/8/18 18:15,14,8,18 18:15,18,18:15,18,15
455,2,457,14/8/18 18:30,14,8,18 18:30,18,18:30,18,30
417,2,415,14/8/18 18:45,14,8,18 18:45,18,18:45,18,45
398,4,402,14/8/18 19:00,14,8,18 19:00,18,19:00,19,0
501,7,505,14/8/18 19:15,14,8,18 19:15,18,19:15,19,15
472,5,477,14/8/18 19:30,14,8,18 19:30,18,19:30,19,30
559,4,563,14/8/18 19:45,14,8,18 19:45,18,19:45,19,45
540,3,543,14/8/18 20:00,14,8,18 20:00,18,20:00,20,0
682,7,689,14/8/18 20:15,14,8,18 20:15,18,20:15,20,15
602,6,608,14/8/18 20:30,14,8,18 20:30,18,20:30,20,30
664,7,671,14/8/18 20:45,14,8,18 20:45,18,20:45,20,45
561,6,561,14/8/18 21:00,14,8,18 21:00,18,21:00,21,0
622,4,626,14/8/18 21:15,14,8,18 21:15,18,21:15,21,15
587,8,595,14/8/18 21:30,14,8,18 21:30,18,21:30,21,30
528,3,531,14/8/18 21:45,14,8,18 21:45,18,21:45,21,45
494,5,499,14/8/18 22:00,14,8,18 22:00,18,22:00,22,0
538,5,543,14/8/18 22:15,14,8,18 22:15,18,22:15,22,15
496,3,499,14/8/18 22:30,14,8,18 22:30,18,22:30,22,30
459,4,463,14/8/18 22:45,14,8,18 22:45,18,22:45,22,45
480,4,484,14/8/18 23:00,14,8,18 23:00,18,23:00,23,0
492,5,497,14/8/18 23:15,14,8,18 23:15,18,23:15,23,15
405,1,406,14/8/18 23:30,14,8,18 23:30,18,23:30,23,30
353,0,353,14/8/18 23:45,14,8,18 23:45,18,23:45,23,45
314,1,315,15/8/18 0:00,15,8,18 0:00,18,0:00,0,0
325,3,328,15/8/18 0:15,15,8,18 0:15,18,0:15,0,15
294,3,297,15/8/18 0:30,15,8,18 0:30,18,0:30,0,30
241,2,243,15/8/18 0:45,15,8,18 0:45,18,0:45,0,45
207,5,212,15/8/18 1:00,15,8,18 1:00,18,1:00,1,0
266,6,272,15/8/18 1:15,15,8,18 1:15,18,1:15,1,15
238,4,242,15/8/18 1:30,15,8,18 1:30,18,1:30,1,30
225,2,227,15/8/18 1:45,15,8,18 1:45,18,1:45,1,45
231,0,231,15/8/18 2:00,15,8,18 2:00,18,2:00,2,0
264,2,266,15/8/18 2:15,15,8,18 2:15,18,2:15,2,15
240,2,242,15/8/18 2:30,15,8,18 2:30,18,2:30,2,30
211,2,213,15/8/18 2:45,15,8,18 2:45,18,2:45,2,45
213,5,218,15/8/18 3:00,15,8,18 3:00,18,3:00,3,0
189,3,192,15/8/18 3:15,15,8,18 3:15,18,3:15,3,15
197,1,198,15/8/18 3:30,15,8,18 3:30,18,3:30,3,30
141,2,143,15/8/18 3:45,15,8,18 3:45,18,3:45,3,45
130,1,131,15/8/18 4:00,15,8,18 4:00,18,4:00,4,0
114,4,118,15/8/18 4:15,15,8,18 4:15,18,4:15,4,15
100,2,102,15/8/18 4:30,15,8,18 4:30,18,4:30,4,30
90,1,91,15/8/18 4:45,15,8,18 4:45,18,4:45,4,45
98,1,99,15/8/18 5:00,15,8,18 5:00,18,5:00,5,0
90,1,91,15/8/18 5:15,15,8,18 5:15,18,5:15,5,15
75,0,75,15/8/18 5:30,15,8,18 5:30,18,5:30,5,30
70,0,70,15/8/18 5:45,15,8,18 5:45,18,5:45,5,45
67,0,67,15/8/18 6:00,15,8,18 6:00,18,6:00,6,0
67,0,67,15/8/18 6:15,15,8,18 6:15,18,6:15,6,15
61,0,61,15/8/18 6:34,15,8,18 6:34,18,6:34,6,34
46,0,46,15/8/18 6:45,15,8,18 6:45,18,6:45,6,45
47,0,47,15/8/18 7:00,15,8,18 7:00,18,7:00,7,0
59,0,59,15/8/18 7:15,15,8,18 7:15,18,7:15,7,15
63,0,63,15/8/18 7:30,15,8,18 7:30,18,7:30,7,30
58,0,58,15/8/18 7:45,15,8,18 7:45,18,7:45,7,45
67,1,68,15/8/18 8:00,15,8,18 8:00,18,8:00,8,0
76,1,77,15/8/18 8:15,15,8,18 8:15,18,8:15,8,15
102,0,102,15/8/18 8:30,15,8,18 8:30,18,8:30,8,30
122,1,123,15/8/18 8:45,15,8,18 8:45,18,8:45,8,45
89,0,89,15/8/18 9:00,15,8,18 9:00,18,9:00,9,0
108,0,108,15/8/18 9:15,15,8,18 9:15,18,9:15,9,15
134,0,134,15/8/18 9:30,15,8,18 9:30,18,9:30,9,30
164,1,165,15/8/18 9:45,15,8,18 9:45,18,9:45,9,45
130,1,130,15/8/18 10:00,15,8,18 10:00,18,10:00,10,0
141,1,142,15/8/18 10:15,15,8,18 10:15,18,10:15,10,15
188,1,189,15/8/18 10:30,15,8,18 10:30,18,10:30,10,30
247,1,248,15/8/18 10:45,15,8,18 10:45,18,10:45,10,45
186,0,186,15/8/18 11:00,15,8,18 11:00,18,11:00,11,0
170,0,170,15/8/18 11:15,15,8,18 11:15,18,11:15,11,15
203,3,205,15/8/18 11:30,15,8,18 11:30,18,11:30,11,30
239,1,235,15/8/18 11:45,15,8,18 11:45,18,11:45,11,45
212,1,213,15/8/18 12:00,15,8,18 12:00,18,12:00,12,0
214,1,215,15/8/18 12:15,15,8,18 12:15,18,12:15,12,15
236,0,236,15/8/18 12:30,15,8,18 12:30,18,12:30,12,30
220,1,221,15/8/18 12:45,15,8,18 12:45,18,12:45,12,45
217,2,219,15/8/18 13:00,15,8,18 13:00,18,13:00,13,0
231,2,233,15/8/18 13:15,15,8,18 13:15,18,13:15,13,15
282,3,285,15/8/18 13:30,15,8,18 13:30,18,13:30,13,30
316,3,310,15/8/18 13:45,15,8,18 13:45,18,13:45,13,45
258,3,261,15/8/18 14:00,15,8,18 14:00,18,14:00,14,0
282,2,284,15/8/18 14:15,15,8,18 14:15,18,14:15,14,15
298,2,300,15/8/18 14:30,15,8,18 14:30,18,14:30,14,30
312,0,312,15/8/18 14:45,15,8,18 14:45,18,14:45,14,45
273,0,269,15/8/18 15:00,15,8,18 15:00,18,15:00,15,0
315,1,312,15/8/18 15:15,15,8,18 15:15,18,15:15,15,15
339,1,340,15/8/18 15:30,15,8,18 15:30,18,15:30,15,30
332,0,332,15/8/18 15:45,15,8,18 15:45,18,15:45,15,45
308,1,309,15/8/18 16:00,15,8,18 16:00,18,16:00,16,0
332,3,335,15/8/18 16:15,15,8,18 16:15,18,16:15,16,15
313,4,317,15/8/18 16:30,15,8,18 16:30,18,16:30,16,30
309,3,312,15/8/18 16:45,15,8,18 16:45,18,16:45,16,45
279,4,283,15/8/18 17:00,15,8,18 17:00,18,17:00,17,0
295,5,300,15/8/18 17:15,15,8,18 17:15,18,17:15,17,15
319,4,320,15/8/18 17:30,15,8,18 17:30,18,17:30,17,30
287,4,291,15/8/18 17:45,15,8,18 17:45,18,17:45,17,45
297,3,300,15/8/18 18:00,15,8,18 18:00,18,18:00,18,0
359,4,363,15/8/18 18:15,15,8,18 18:15,18,18:15,18,15
354,4,358,15/8/18 18:30,15,8,18 18:30,18,18:30,18,30
356,2,358,15/8/18 18:45,15,8,18 18:45,18,18:45,18,45
297,3,300,15/8/18 19:00,15,8,18 19:00,18,19:00,19,0
349,6,355,15/8/18 19:15,15,8,18 19:15,18,19:15,19,15
373,6,379,15/8/18 19:30,15,8,18 19:30,18,19:30,19,30
390,5,395,15/8/18 19:45,15,8,18 19:45,18,19:45,19,45
383,4,387,15/8/18 20:00,15,8,18 20:00,18,20:00,20,0
418,4,422,15/8/18 20:15,15,8,18 20:15,18,20:15,20,15
415,6,421,15/8/18 20:30,15,8,18 20:30,18,20:30,20,30
374,7,381,15/8/18 20:45,15,8,18 20:45,18,20:45,20,45
385,7,392,15/8/18 21:00,15,8,18 21:00,18,21:00,21,0
404,4,408,15/8/18 21:15,15,8,18 21:15,18,21:15,21,15
398,1,399,15/8/18 21:30,15,8,18 21:30,18,21:30,21,30
468,2,470,15/8/18 21:45,15,8,18 21:45,18,21:45,21,45
394,3,397,15/8/18 22:00,15,8,18 22:00,18,22:00,22,0
435,5,440,15/8/18 22:15,15,8,18 22:15,18,22:15,22,15
441,4,445,15/8/18 22:30,15,8,18 22:30,18,22:30,22,30
467,2,469,15/8/18 22:45,15,8,18 22:45,18,22:45,22,45
420,1,421,15/8/18 23:00,15,8,18 23:00,18,23:00,23,0
392,3,391,15/8/18 23:15,15,8,18 23:15,18,23:15,23,15
364,4,368,15/8/18 23:30,15,8,18 23:30,18,23:30,23,30
353,1,354,15/8/18 23:45,15,8,18 23:45,18,23:45,23,45
324,1,325,16/8/18 0:00,16,8,18 0:00,18,0:00,0,0
294,4,298,16/8/18 0:15,16,8,18 0:15,18,0:15,0,15
236,6,242,16/8/18 0:30,16,8,18 0:30,18,0:30,0,30
239,6,245,16/8/18 0:45,16,8,18 0:45,18,0:45,0,45
236,6,242,16/8/18 1:00,16,8,18 1:00,18,1:00,1,0
269,6,275,16/8/18 1:15,16,8,18 1:15,18,1:15,1,15
243,5,248,16/8/18 1:30,16,8,18 1:30,18,1:30,1,30
247,4,251,16/8/18 1:45,16,8,18 1:45,18,1:45,1,45
236,1,237,16/8/18 2:00,16,8,18 2:00,18,2:00,2,0
243,3,246,16/8/18 2:15,16,8,18 2:15,18,2:15,2,15
259,11,261,16/8/18 2:30,16,8,18 2:30,18,2:30,2,30
246,8,254,16/8/18 2:45,16,8,18 2:45,18,2:45,2,45
182,4,186,16/8/18 3:00,16,8,18 3:00,18,3:00,3,0
164,4,168,16/8/18 3:15,16,8,18 3:15,18,3:15,3,15
185,4,189,16/8/18 3:30,16,8,18 3:30,18,3:30,3,30
142,5,147,16/8/18 3:45,16,8,18 3:45,18,3:45,3,45
124,5,129,16/8/18 4:00,16,8,18 4:00,18,4:00,4,0
46,1,47,16/8/18 4:15,16,8,18 4:15,18,4:15,4,15
27,0,27,16/8/18 4:30,16,8,18 4:30,18,4:30,4,30
25,0,25,16/8/18 4:45,16,8,18 4:45,18,4:45,4,45
23,0,23,16/8/18 5:00,16,8,18 5:00,18,5:00,5,0
23,0,23,16/8/18 5:15,16,8,18 5:15,18,5:15,5,15
23,0,23,16/8/18 5:30,16,8,18 5:30,18,5:30,5,30
23,0,23,16/8/18 5:45,16,8,18 5:45,18,5:45,5,45
22,0,22,16/8/18 6:00,16,8,18 6:00,18,6:00,6,0
22,0,22,16/8/18 6:15,16,8,18 6:15,18,6:15,6,15
22,0,22,16/8/18 6:34,16,8,18 6:34,18,6:34,6,34
31,0,22,16/8/18 6:45,16,8,18 6:45,18,6:45,6,45
27,0,27,16/8/18 7:00,16,8,18 7:00,18,7:00,7,0
57,0,57,16/8/18 7:15,16,8,18 7:15,18,7:15,7,15
66,0,66,16/8/18 7:30,16,8,18 7:30,18,7:30,7,30
66,0,66,16/8/18 7:45,16,8,18 7:45,18,7:45,7,45
55,0,55,16/8/18 8:00,16,8,18 8:00,18,8:00,8,0
78,0,78,16/8/18 8:15,16,8,18 8:15,18,8:15,8,15
112,2,114,16/8/18 8:30,16,8,18 8:30,18,8:30,8,30
190,2,192,16/8/18 8:45,16,8,18 8:45,18,8:45,8,45
155,0,155,16/8/18 9:00,16,8,18 9:00,18,9:00,9,0
199,1,200,16/8/18 9:15,16,8,18 9:15,18,9:15,9,15
299,5,304,16/8/18 9:30,16,8,18 9:30,18,9:30,9,30
458,4,461,16/8/18 9:45,16,8,18 9:45,18,9:45,9,45
429,3,432,16/8/18 10:00,16,8,18 10:00,18,10:00,10,0
401,3,404,16/8/18 10:15,16,8,18 10:15,18,10:15,10,15
477,7,484,16/8/18 10:30,16,8,18 10:30,18,10:30,10,30
575,13,583,16/8/18 10:45,16,8,18 10:45,18,10:45,10,45
434,10,444,16/8/18 11:00,16,8,18 11:00,18,11:00,11,0
387,7,394,16/8/18 11:15,16,8,18 11:15,18,11:15,11,15
372,2,364,16/8/18 11:30,16,8,18 11:30,18,11:30,11,30
335,3,338,16/8/18 11:45,16,8,18 11:45,18,11:45,11,45
280,1,276,16/8/18 12:00,16,8,18 12:00,18,12:00,12,0
249,3,252,16/8/18 12:15,16,8,18 12:15,18,12:15,12,15
257,4,261,16/8/18 12:30,16,8,18 12:30,18,12:30,12,30
266,5,271,16/8/18 12:45,16,8,18 12:45,18,12:45,12,45
257,3,260,16/8/18 13:00,16,8,18 13:00,18,13:00,13,0
264,3,267,16/8/18 13:15,16,8,18 13:15,18,13:15,13,15
269,3,272,16/8/18 13:30,16,8,18 13:30,18,13:30,13,30
293,3,296,16/8/18 13:45,16,8,18 13:45,18,13:45,13,45
268,1,269,16/8/18 14:00,16,8,18 14:00,18,14:00,14,0
274,1,275,16/8/18 14:15,16,8,18 14:15,18,14:15,14,15
248,2,250,16/8/18 14:30,16,8,18 14:30,18,14:30,14,30
307,5,312,16/8/18 14:45,16,8,18 14:45,18,14:45,14,45
326,0,326,16/8/18 15:00,16,8,18 15:00,18,15:00,15,0
360,3,363,16/8/18 15:15,16,8,18 15:15,18,15:15,15,15
303,5,308,16/8/18 15:30,16,8,18 15:30,18,15:30,15,30
341,6,347,16/8/18 15:45,16,8,18 15:45,18,15:45,15,45
310,4,314,16/8/18 16:00,16,8,18 16:00,18,16:00,16,0
324,4,328,16/8/18 16:15,16,8,18 16:15,18,16:15,16,15
350,5,355,16/8/18 16:30,16,8,18 16:30,18,16:30,16,30
354,7,361,16/8/18 16:45,16,8,18 16:45,18,16:45,16,45
368,6,374,16/8/18 17:00,16,8,18 17:00,18,17:00,17,0
470,6,476,16/8/18 17:15,16,8,18 17:15,18,17:15,17,15
419,6,425,16/8/18 17:30,16,8,18 17:30,18,17:30,17,30
390,5,395,16/8/18 17:45,16,8,18 17:45,18,17:45,17,45
350,8,358,16/8/18 18:00,16,8,18 18:00,18,18:00,18,0
440,8,448,16/8/18 18:15,16,8,18 18:15,18,18:15,18,15
418,6,424,16/8/18 18:30,16,8,18 18:30,18,18:30,18,30
393,7,400,16/8/18 18:45,16,8,18 18:45,18,18:45,18,45
403,8,411,16/8/18 19:00,16,8,18 19:00,18,19:00,19,0
517,9,526,16/8/18 19:15,16,8,18 19:15,18,19:15,19,15
486,8,494,16/8/18 19:30,16,8,18 19:30,18,19:30,19,30
526,4,521,16/8/18 19:45,16,8,18 19:45,18,19:45,19,45
506,11,517,16/8/18 20:00,16,8,18 20:00,18,20:00,20,0
684,11,695,16/8/18 20:15,16,8,18 20:15,18,20:15,20,15
635,12,647,16/8/18 20:30,16,8,18 20:30,18,20:30,20,30
662,10,672,16/8/18 20:45,16,8,18 20:45,18,20:45,20,45
555,8,563,16/8/18 21:00,16,8,18 21:00,18,21:00,21,0
638,7,642,16/8/18 21:15,16,8,18 21:15,18,21:15,21,15
622,7,629,16/8/18 21:30,16,8,18 21:30,18,21:30,21,30
634,6,640,16/8/18 21:45,16,8,18 21:45,18,21:45,21,45
545,5,544,16/8/18 22:00,16,8,18 22:00,18,22:00,22,0
586,6,592,16/8/18 22:15,16,8,18 22:15,18,22:15,22,15
536,8,544,16/8/18 22:30,16,8,18 22:30,18,22:30,22,30
492,6,498,16/8/18 22:45,16,8,18 22:45,18,22:45,22,45
467,7,466,16/8/18 23:00,16,8,18 23:00,18,23:00,23,0
501,6,507,16/8/18 23:15,16,8,18 23:15,18,23:15,23,15
403,6,409,16/8/18 23:30,16,8,18 23:30,18,23:30,23,30
400,6,406,16/8/18 23:45,16,8,18 23:45,18,23:45,23,45
332,6,338,17/8/18 0:00,17,8,18 0:00,18,0:00,0,0
372,9,381,17/8/18 0:15,17,8,18 0:15,18,0:15,0,15
335,6,334,17/8/18 0:30,17,8,18 0:30,18,0:30,0,30
310,5,315,17/8/18 0:45,17,8,18 0:45,18,0:45,0,45
284,5,289,17/8/18 1:00,17,8,18 1:00,18,1:00,1,0
323,7,330,17/8/18 1:15,17,8,18 1:15,18,1:15,1,15
312,6,316,17/8/18 1:30,17,8,18 1:30,18,1:30,1,30
300,6,306,17/8/18 1:45,17,8,18 1:45,18,1:45,1,45
292,8,300,17/8/18 2:00,17,8,18 2:00,18,2:00,2,0
279,11,290,17/8/18 2:15,17,8,18 2:15,18,2:15,2,15
282,13,295,17/8/18 2:30,17,8,18 2:30,18,2:30,2,30
251,6,257,17/8/18 2:45,17,8,18 2:45,18,2:45,2,45
186,6,192,17/8/18 3:00,17,8,18 3:00,18,3:00,3,0
193,11,204,17/8/18 3:15,17,8,18 3:15,18,3:15,3,15
175,11,186,17/8/18 3:30,17,8,18 3:30,18,3:30,3,30
151,6,157,17/8/18 3:45,17,8,18 3:45,18,3:45,3,45
172,9,172,17/8/18 4:00,17,8,18 4:00,18,4:00,4,0
120,8,128,17/8/18 4:15,17,8,18 4:15,18,4:15,4,15
113,6,119,17/8/18 4:30,17,8,18 4:30,18,4:30,4,30
98,7,105,17/8/18 4:45,17,8,18 4:45,18,4:45,4,45
82,7,89,17/8/18 5:00,17,8,18 5:00,18,5:00,5,0
54,7,61,17/8/18 5:15,17,8,18 5:15,18,5:15,5,15
49,7,56,17/8/18 5:30,17,8,18 5:30,18,5:30,5,30
45,7,52,17/8/18 5:45,17,8,18 5:45,18,5:45,5,45
49,7,52,17/8/18 6:00,17,8,18 6:00,18,6:00,6,0
43,7,50,17/8/18 6:15,17,8,18 6:15,18,6:15,6,15
43,7,50,17/8/18 6:34,17,8,18 6:34,18,6:34,6,34
43,6,49,17/8/18 6:45,17,8,18 6:45,18,6:45,6,45
44,6,50,17/8/18 7:00,17,8,18 7:00,18,7:00,7,0
76,7,83,17/8/18 7:15,17,8,18 7:15,18,7:15,7,15
74,7,81,17/8/18 7:30,17,8,18 7:30,18,7:30,7,30
94,7,101,17/8/18 7:45,17,8,18 7:45,18,7:45,7,45
74,7,81,17/8/18 8:00,17,8,18 8:00,18,8:00,8,0
87,7,94,17/8/18 8:15,17,8,18 8:15,18,8:15,8,15
126,7,133,17/8/18 8:30,17,8,18 8:30,18,8:30,8,30
181,6,187,17/8/18 8:45,17,8,18 8:45,18,8:45,8,45
152,6,158,17/8/18 9:00,17,8,18 9:00,18,9:00,9,0
225,6,231,17/8/18 9:15,17,8,18 9:15,18,9:15,9,15
296,10,306,17/8/18 9:30,17,8,18 9:30,18,9:30,9,30
474,12,486,17/8/18 9:45,17,8,18 9:45,18,9:45,9,45
407,14,421,17/8/18 10:00,17,8,18 10:00,18,10:00,10,0
395,10,405,17/8/18 10:15,17,8,18 10:15,18,10:15,10,15
462,14,476,17/8/18 10:30,17,8,18 10:30,18,10:30,10,30
542,20,562,17/8/18 10:45,17,8,18 10:45,18,10:45,10,45
440,10,450,17/8/18 11:00,17,8,18 11:00,18,11:00,11,0
381,11,392,17/8/18 11:15,17,8,18 11:15,18,11:15,11,15
358,10,368,17/8/18 11:30,17,8,18 11:30,18,11:30,11,30
379,11,390,17/8/18 11:45,17,8,18 11:45,18,11:45,11,45
321,11,332,17/8/18 12:00,17,8,18 12:00,18,12:00,12,0
280,8,288,17/8/18 12:15,17,8,18 12:15,18,12:15,12,15
281,8,289,17/8/18 12:30,17,8,18 12:30,18,12:30,12,30
315,10,325,17/8/18 12:45,17,8,18 12:45,18,12:45,12,45
253,10,263,17/8/18 13:00,17,8,18 13:00,18,13:00,13,0
292,8,300,17/8/18 13:15,17,8,18 13:15,18,13:15,13,15
243,4,247,17/8/18 13:30,17,8,18 13:30,18,13:30,13,30
269,6,275,17/8/18 13:45,17,8,18 13:45,18,13:45,13,45
268,5,273,17/8/18 14:00,17,8,18 14:00,18,14:00,14,0
289,7,288,17/8/18 14:15,17,8,18 14:15,18,14:15,14,15
311,8,319,17/8/18 14:30,17,8,18 14:30,18,14:30,14,30
330,4,334,17/8/18 14:45,17,8,18 14:45,18,14:45,14,45
301,7,308,17/8/18 15:00,17,8,18 15:00,18,15:00,15,0
337,8,345,17/8/18 15:15,17,8,18 15:15,18,15:15,15,15
351,7,358,17/8/18 15:30,17,8,18 15:30,18,15:30,15,30
385,4,389,17/8/18 15:45,17,8,18 15:45,18,15:45,15,45
332,5,337,17/8/18 16:00,17,8,18 16:00,18,16:00,16,0
144,4,148,17/8/18 16:15,17,8,18 16:15,18,16:15,16,15
97,4,101,17/8/18 16:30,17,8,18 16:30,18,16:30,16,30
72,4,76,17/8/18 16:45,17,8,18 16:45,18,16:45,16,45
57,4,61,17/8/18 17:00,17,8,18 17:00,18,17:00,17,0
69,4,73,17/8/18 17:15,17,8,18 17:15,18,17:15,17,15
88,4,92,17/8/18 17:30,17,8,18 17:30,18,17:30,17,30
99,4,103,17/8/18 17:45,17,8,18 17:45,18,17:45,17,45
63,4,67,17/8/18 18:00,17,8,18 18:00,18,18:00,18,0
82,4,86,17/8/18 18:15,17,8,18 18:15,18,18:15,18,15
99,5,104,17/8/18 18:30,17,8,18 18:30,18,18:30,18,30
180,8,178,17/8/18 18:45,17,8,18 18:45,18,18:45,18,45
213,6,219,17/8/18 19:00,17,8,18 19:00,18,19:00,19,0
331,3,334,17/8/18 19:15,17,8,18 19:15,18,19:15,19,15
334,3,337,17/8/18 19:30,17,8,18 19:30,18,19:30,19,30
325,2,327,17/8/18 19:45,17,8,18 19:45,18,19:45,19,45
339,4,343,17/8/18 20:00,17,8,18 20:00,18,20:00,20,0
439,6,445,17/8/18 20:15,17,8,18 20:15,18,20:15,20,15
423,4,427,17/8/18 20:30,17,8,18 20:30,18,20:30,20,30
419,3,422,17/8/18 20:45,17,8,18 20:45,18,20:45,20,45
355,6,361,17/8/18 21:00,17,8,18 21:00,18,21:00,21,0
409,4,413,17/8/18 21:15,17,8,18 21:15,18,21:15,21,15
395,5,400,17/8/18 21:30,17,8,18 21:30,18,21:30,21,30
444,1,445,17/8/18 21:45,17,8,18 21:45,18,21:45,21,45
351,2,353,17/8/18 22:00,17,8,18 22:00,18,22:00,22,0
342,2,344,17/8/18 22:15,17,8,18 22:15,18,22:15,22,15
259,3,262,17/8/18 22:30,17,8,18 22:30,18,22:30,22,30
273,2,275,17/8/18 22:45,17,8,18 22:45,18,22:45,22,45
300,2,302,17/8/18 23:00,17,8,18 23:00,18,23:00,23,0
322,2,324,17/8/18 23:15,17,8,18 23:15,18,23:15,23,15
293,3,296,17/8/18 23:30,17,8,18 23:30,18,23:30,23,30
255,4,259,17/8/18 23:45,17,8,18 23:45,18,23:45,23,45
282,4,286,18/8/18 0:00,18,8,18 0:00,18,0:00,0,0
316,0,316,18/8/18 0:15,18,8,18 0:15,18,0:15,0,15
249,0,246,18/8/18 0:30,18,8,18 0:30,18,0:30,0,30
231,1,232,18/8/18 0:45,18,8,18 0:45,18,0:45,0,45
228,1,229,18/8/18 1:00,18,8,18 1:00,18,1:00,1,0
213,2,215,18/8/18 1:15,18,8,18 1:15,18,1:15,1,15
